booking_id,stays_in_weekend_nights,stays_in_week_nights,lead_time,arrival_year,arrival_month,arrival_date_day_of_month,market_segment_type,avg_price_per_room,booking_status,hotel,country,email,arrival_date_week_number
INN23177,1,2,161,2018,3,25,Offline,130.0,Canceled,Unknown,Unknown,Unknown,
INN23178,0,3,56,2018,12,8,Online,82.44,Not_Canceled,Unknown,Unknown,Unknown,
INN23179,1,0,19,2018,9,12,Online,99.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23180,0,3,120,2018,10,13,Online,132.3,Not_Canceled,Unknown,Unknown,Unknown,
INN23181,2,1,131,2017,8,15,Offline,94.5,Canceled,Unknown,Unknown,Unknown,
INN23182,1,2,78,2018,3,25,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN23183,2,2,43,2018,9,25,Online,144.76,Not_Canceled,Unknown,Unknown,Unknown,
INN23184,1,2,280,2018,9,19,Offline,110.0,Canceled,Unknown,Unknown,Unknown,
INN23185,0,2,81,2018,8,5,Online,131.4,Canceled,Unknown,Unknown,Unknown,
INN23186,1,2,73,2018,3,4,Online,62.29,Not_Canceled,Unknown,Unknown,Unknown,
INN23187,1,3,21,2017,10,26,Offline,94.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23188,0,1,83,2017,9,30,Offline,112.2,Not_Canceled,Unknown,Unknown,Unknown,
INN23189,0,2,39,2017,8,14,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23190,0,2,12,2018,6,8,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23191,0,2,74,2017,9,18,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23192,2,2,163,2018,6,5,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN23193,1,3,9,2018,4,28,Online,133.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23194,1,2,3,2018,3,25,Online,135.67,Not_Canceled,Unknown,Unknown,Unknown,
INN23195,0,3,40,2017,10,27,Offline,113.4,Not_Canceled,Unknown,Unknown,Unknown,
INN23196,1,2,418,2018,9,26,Offline,107.0,Canceled,Unknown,Unknown,Unknown,
INN23197,0,3,36,2017,10,13,Offline,91.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23198,0,4,3,2018,12,28,Online,95.2,Not_Canceled,Unknown,Unknown,Unknown,
INN23199,0,1,6,2018,12,8,Corporate,67.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23200,0,3,8,2018,3,24,Online,171.67,Canceled,Unknown,Unknown,Unknown,
INN23201,0,2,0,2017,8,14,Offline,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23202,0,2,4,2018,6,10,Online,162.75,Canceled,Unknown,Unknown,Unknown,
INN23203,1,1,4,2018,5,21,Offline,112.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23204,2,2,34,2018,12,25,Online,95.2,Canceled,Unknown,Unknown,Unknown,
INN23205,0,2,346,2018,9,13,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN23206,0,4,161,2018,7,27,Online,114.75,Canceled,Unknown,Unknown,Unknown,
INN23207,1,2,273,2018,5,13,Offline,95.0,Canceled,Unknown,Unknown,Unknown,
INN23208,0,1,1,2018,6,18,Online,159.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23209,1,3,33,2018,5,9,Online,143.1,Canceled,Unknown,Unknown,Unknown,
INN23210,1,3,85,2018,10,6,Offline,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23211,2,2,50,2018,10,16,Online,126.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23212,0,4,157,2018,7,27,Online,132.18,Canceled,Unknown,Unknown,Unknown,
INN23213,1,2,186,2018,8,8,Online,137.7,Canceled,Unknown,Unknown,Unknown,
INN23214,2,2,2,2018,4,17,Offline,72.75,Not_Canceled,Unknown,Unknown,Unknown,
INN23215,1,0,20,2018,9,11,Online,89.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23216,0,2,308,2018,11,25,Offline,52.0,Canceled,Unknown,Unknown,Unknown,
INN23217,0,1,103,2018,12,6,Online,126.0,Canceled,Unknown,Unknown,Unknown,
INN23218,0,3,71,2018,6,14,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23219,0,1,0,2017,10,21,Offline,145.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23220,0,4,95,2018,12,7,Online,77.86,Not_Canceled,Unknown,Unknown,Unknown,
INN23221,0,3,48,2018,3,29,Offline,105.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23222,0,3,82,2018,6,29,Online,130.5,Canceled,Unknown,Unknown,Unknown,
INN23223,2,5,21,2017,9,12,Online,104.43,Not_Canceled,Unknown,Unknown,Unknown,
INN23224,2,0,15,2018,8,28,Online,130.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23225,0,3,71,2018,6,14,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23226,2,2,39,2018,7,2,Online,117.9,Canceled,Unknown,Unknown,Unknown,
INN23227,0,1,71,2018,6,30,Online,112.5,Canceled,Unknown,Unknown,Unknown,
INN23228,0,2,298,2018,5,10,Offline,93.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23229,2,3,48,2018,7,2,Online,157.5,Canceled,Unknown,Unknown,Unknown,
INN23230,2,2,76,2018,4,10,Online,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN23231,1,1,0,2017,10,19,Offline,145.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23232,0,3,49,2018,3,30,Online,174.6,Not_Canceled,Unknown,Unknown,Unknown,
INN23233,2,5,116,2018,4,28,Online,73.77,Not_Canceled,Unknown,Unknown,Unknown,
INN23234,2,4,327,2017,9,9,Offline,88.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23235,0,2,42,2017,9,15,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23236,1,3,63,2018,7,25,Online,137.7,Canceled,Unknown,Unknown,Unknown,
INN23237,2,0,0,2017,8,9,Online,98.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23238,1,2,9,2018,11,14,Online,95.0,Canceled,Unknown,Unknown,Unknown,
INN23239,1,1,60,2017,9,21,Offline,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23240,0,2,26,2018,11,17,Online,123.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23241,0,1,1,2018,9,22,Online,175.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23242,0,3,18,2018,4,12,Online,129.67,Not_Canceled,Unknown,Unknown,Unknown,
INN23243,0,3,58,2018,1,27,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23244,0,2,292,2018,7,21,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN23245,2,3,269,2018,12,29,Offline,70.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23246,2,2,44,2018,3,13,Online,78.49,Canceled,Unknown,Unknown,Unknown,
INN23247,0,3,99,2018,7,6,Online,103.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23248,0,2,37,2018,5,18,Corporate,89.0,Canceled,Unknown,Unknown,Unknown,
INN23249,0,2,346,2018,9,13,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23250,0,1,47,2018,11,22,Offline,98.1,Not_Canceled,Unknown,Unknown,Unknown,
INN23251,0,2,48,2018,9,14,Offline,175.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23252,1,5,71,2018,11,8,Online,155.49,Not_Canceled,Unknown,Unknown,Unknown,
INN23253,2,2,30,2018,4,2,Online,112.58,Canceled,Unknown,Unknown,Unknown,
INN23254,0,1,2,2018,11,24,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23255,0,4,14,2018,8,17,Online,148.5,Canceled,Unknown,Unknown,Unknown,
INN23256,1,2,144,2018,6,27,Online,96.3,Not_Canceled,Unknown,Unknown,Unknown,
INN23257,2,2,193,2018,7,8,Offline,93.58,Not_Canceled,Unknown,Unknown,Unknown,
INN23258,0,2,245,2018,10,28,Online,96.3,Canceled,Unknown,Unknown,Unknown,
INN23259,1,0,2,2018,6,13,Online,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23260,0,3,157,2018,8,31,Online,108.66,Canceled,Unknown,Unknown,Unknown,
INN23261,1,1,47,2018,5,21,Online,116.1,Canceled,Unknown,Unknown,Unknown,
INN23262,2,1,88,2018,6,26,Online,102.3,Not_Canceled,Unknown,Unknown,Unknown,
INN23263,0,3,83,2018,11,2,Online,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23264,2,1,124,2018,7,23,Offline,72.25,Not_Canceled,Unknown,Unknown,Unknown,
INN23265,0,1,171,2018,8,26,Online,128.7,Canceled,Unknown,Unknown,Unknown,
INN23266,1,1,93,2018,12,10,Offline,68.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23267,2,2,132,2018,10,16,Online,151.2,Canceled,Unknown,Unknown,Unknown,
INN23268,2,3,109,2018,4,28,Online,97.75,Not_Canceled,Unknown,Unknown,Unknown,
INN23269,0,3,24,2017,9,17,Online,117.67,Not_Canceled,Unknown,Unknown,Unknown,
INN23270,0,2,33,2018,4,20,Online,81.09,Not_Canceled,Unknown,Unknown,Unknown,
INN23271,2,3,39,2018,11,11,Online,73.81,Not_Canceled,Unknown,Unknown,Unknown,
INN23272,0,2,0,2018,3,29,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23273,0,1,1,2018,9,22,Offline,107.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23274,0,1,2,2018,10,11,Online,92.98,Not_Canceled,Unknown,Unknown,Unknown,
INN23275,2,2,6,2018,4,8,Online,148.5,Canceled,Unknown,Unknown,Unknown,
INN23276,1,1,0,2017,9,7,Offline,98.8,Not_Canceled,Unknown,Unknown,Unknown,
INN23277,0,3,71,2018,6,14,Offline,120.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23278,1,0,0,2017,10,5,Online,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23279,1,3,118,2018,6,6,Offline,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23280,1,2,280,2018,9,19,Offline,110.0,Canceled,Unknown,Unknown,Unknown,
INN23281,0,1,14,2017,10,15,Offline,100.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23282,0,1,0,2017,12,11,Corporate,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23283,0,3,36,2018,10,20,Offline,85.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23284,0,3,20,2018,9,22,Online,134.1,Not_Canceled,Unknown,Unknown,Unknown,
INN23285,1,0,46,2018,9,19,Online,125.1,Not_Canceled,Unknown,Unknown,Unknown,
INN23286,0,2,377,2018,10,14,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN23287,2,4,119,2018,4,28,Online,103.7,Canceled,Unknown,Unknown,Unknown,
INN23288,0,3,279,2018,10,12,Offline,110.0,Canceled,Unknown,Unknown,Unknown,
INN23289,1,4,77,2018,3,16,Online,68.85,Not_Canceled,Unknown,Unknown,Unknown,
INN23290,2,5,108,2018,4,27,Online,97.02,Not_Canceled,Unknown,Unknown,Unknown,
INN23291,0,2,110,2018,9,23,Online,168.3,Canceled,Unknown,Unknown,Unknown,
INN23292,0,1,1,2018,12,15,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23293,0,1,2,2018,10,13,Offline,109.65,Not_Canceled,Unknown,Unknown,Unknown,
INN23294,2,2,161,2018,7,30,Online,89.25,Not_Canceled,Unknown,Unknown,Unknown,
INN23295,0,2,0,2018,6,28,Online,143.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23296,0,2,216,2018,8,30,Offline,80.75,Not_Canceled,Unknown,Unknown,Unknown,
INN23297,0,2,2,2018,12,14,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23298,2,3,42,2018,2,14,Online,90.76,Not_Canceled,Unknown,Unknown,Unknown,
INN23299,1,1,54,2018,3,28,Online,80.1,Canceled,Unknown,Unknown,Unknown,
INN23300,2,1,150,2018,1,2,Offline,101.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23301,1,1,4,2018,6,18,Online,160.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23302,2,2,105,2018,9,4,Online,118.8,Not_Canceled,Unknown,Unknown,Unknown,
INN23303,1,4,144,2018,5,25,Online,92.55,Not_Canceled,Unknown,Unknown,Unknown,
INN23304,1,4,96,2018,5,23,Online,141.6,Not_Canceled,Unknown,Unknown,Unknown,
INN23305,0,3,45,2018,2,18,Offline,48.67,Not_Canceled,Unknown,Unknown,Unknown,
INN23306,2,5,151,2018,6,16,Online,119.97,Canceled,Unknown,Unknown,Unknown,
INN23307,0,3,184,2018,11,24,Online,69.9,Canceled,Unknown,Unknown,Unknown,
INN23308,1,1,301,2018,7,30,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23309,0,1,2,2018,10,26,Online,104.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23310,2,1,145,2017,8,29,Offline,94.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23311,1,4,39,2018,2,22,Online,68.76,Not_Canceled,Unknown,Unknown,Unknown,
INN23312,2,4,45,2018,11,13,Offline,68.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23313,0,3,163,2018,10,5,Offline,100.8,Canceled,Unknown,Unknown,Unknown,
INN23314,0,1,0,2018,5,25,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23315,1,1,55,2018,9,10,Online,168.3,Not_Canceled,Unknown,Unknown,Unknown,
INN23316,1,0,111,2018,10,10,Offline,120.0,Canceled,Unknown,Unknown,Unknown,
INN23317,2,5,144,2018,9,7,Online,116.1,Not_Canceled,Unknown,Unknown,Unknown,
INN23318,1,0,4,2018,10,2,Online,140.0,Canceled,Unknown,Unknown,Unknown,
INN23319,2,5,132,2018,8,3,Offline,82.45,Not_Canceled,Unknown,Unknown,Unknown,
INN23320,0,2,153,2018,7,26,Online,137.7,Canceled,Unknown,Unknown,Unknown,
INN23321,0,2,16,2018,9,27,Online,129.0,Canceled,Unknown,Unknown,Unknown,
INN23322,1,2,168,2018,4,22,Offline,85.0,Canceled,Unknown,Unknown,Unknown,
INN23323,2,3,170,2018,8,11,Online,130.05,Canceled,Unknown,Unknown,Unknown,
INN23324,0,3,64,2018,3,31,Online,80.1,Not_Canceled,Unknown,Unknown,Unknown,
INN23325,0,3,95,2018,10,20,Online,132.3,Canceled,Unknown,Unknown,Unknown,
INN23326,2,1,93,2018,10,15,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN23327,0,1,39,2018,12,27,Offline,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23328,0,3,34,2018,10,26,Online,109.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23329,0,2,265,2018,6,24,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN23330,2,1,193,2018,9,10,Online,106.71,Canceled,Unknown,Unknown,Unknown,
INN23331,0,1,1,2018,2,17,Corporate,66.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23332,0,3,19,2017,10,6,Offline,90.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23333,0,3,202,2018,10,20,Online,96.3,Canceled,Unknown,Unknown,Unknown,
INN23334,2,3,179,2017,8,23,Online,76.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23335,0,1,184,2018,4,30,Online,118.0,Canceled,Unknown,Unknown,Unknown,
INN23336,1,1,105,2018,12,26,Online,95.37,Not_Canceled,Unknown,Unknown,Unknown,
INN23337,0,3,8,2018,11,24,Online,108.67,Not_Canceled,Unknown,Unknown,Unknown,
INN23338,0,4,169,2018,5,25,Online,123.25,Canceled,Unknown,Unknown,Unknown,
INN23339,2,2,15,2017,9,11,Online,107.75,Not_Canceled,Unknown,Unknown,Unknown,
INN23340,0,4,162,2018,7,6,Online,130.05,Canceled,Unknown,Unknown,Unknown,
INN23341,1,1,113,2018,8,1,Online,121.5,Canceled,Unknown,Unknown,Unknown,
INN23342,0,2,256,2018,6,15,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN23343,0,2,292,2018,7,21,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN23344,1,1,120,2018,5,2,Online,94.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23345,0,1,19,2018,9,24,Online,149.0,Canceled,Unknown,Unknown,Unknown,
INN23346,0,2,30,2017,9,30,Offline,121.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23347,0,4,56,2018,3,29,Online,85.85,Not_Canceled,Unknown,Unknown,Unknown,
INN23348,1,3,74,2018,11,7,Online,177.3,Not_Canceled,Unknown,Unknown,Unknown,
INN23349,1,5,142,2018,9,20,Online,143.1,Canceled,Unknown,Unknown,Unknown,
INN23350,2,1,124,2017,8,8,Offline,94.5,Canceled,Unknown,Unknown,Unknown,
INN23351,2,2,81,2017,10,25,Online,89.25,Canceled,Unknown,Unknown,Unknown,
INN23352,0,5,149,2018,7,12,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN23353,1,3,75,2018,3,28,Online,82.45,Not_Canceled,Unknown,Unknown,Unknown,
INN23354,0,2,257,2017,7,1,Offline,101.5,Canceled,Unknown,Unknown,Unknown,
INN23355,2,3,66,2018,4,15,Online,108.8,Not_Canceled,Unknown,Unknown,Unknown,
INN23356,0,3,204,2018,5,5,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN23357,1,3,106,2018,5,2,Online,65.79,Canceled,Unknown,Unknown,Unknown,
INN23358,0,4,90,2018,4,12,Online,80.75,Not_Canceled,Unknown,Unknown,Unknown,
INN23359,1,2,76,2018,3,14,Online,69.52,Not_Canceled,Unknown,Unknown,Unknown,
INN23360,0,1,191,2018,11,25,Online,114.3,Canceled,Unknown,Unknown,Unknown,
INN23361,0,2,20,2018,1,29,Online,77.6,Not_Canceled,Unknown,Unknown,Unknown,
INN23362,0,3,57,2018,7,20,Corporate,40.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23363,0,3,74,2018,11,9,Online,133.8,Not_Canceled,Unknown,Unknown,Unknown,
INN23364,0,1,9,2018,7,23,Online,169.0,Canceled,Unknown,Unknown,Unknown,
INN23365,0,1,0,2018,3,8,Corporate,75.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23366,0,3,37,2018,10,13,Offline,105.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23367,0,1,4,2018,5,13,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23368,0,2,111,2018,8,12,Online,107.1,Not_Canceled,Unknown,Unknown,Unknown,
INN23369,1,2,12,2018,11,7,Online,134.75,Not_Canceled,Unknown,Unknown,Unknown,
INN23370,0,1,35,2018,4,22,Online,137.7,Not_Canceled,Unknown,Unknown,Unknown,
INN23371,2,2,63,2018,9,3,Online,106.88,Not_Canceled,Unknown,Unknown,Unknown,
INN23372,0,4,296,2018,9,21,Offline,117.0,Canceled,Unknown,Unknown,Unknown,
INN23373,1,4,32,2018,11,14,Online,107.1,Canceled,Unknown,Unknown,Unknown,
INN23374,1,0,45,2018,7,10,Online,146.7,Not_Canceled,Unknown,Unknown,Unknown,
INN23375,3,5,6,2017,8,16,Online,85.63,Not_Canceled,Unknown,Unknown,Unknown,
INN23376,2,0,12,2018,9,4,Online,154.0,Canceled,Unknown,Unknown,Unknown,
INN23377,0,1,10,2018,7,23,Online,166.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23378,1,3,83,2018,10,6,Online,132.3,Canceled,Unknown,Unknown,Unknown,
INN23379,0,1,105,2018,4,6,Offline,75.0,Canceled,Unknown,Unknown,Unknown,
INN23380,2,1,150,2018,1,2,Offline,101.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23381,0,1,22,2017,10,9,Online,82.39,Not_Canceled,Unknown,Unknown,Unknown,
INN23382,0,1,0,2018,11,29,Complementary,0.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23383,2,3,70,2018,4,10,Online,130.05,Not_Canceled,Unknown,Unknown,Unknown,
INN23384,2,3,49,2018,6,17,Offline,72.25,Not_Canceled,Unknown,Unknown,Unknown,
INN23385,1,2,75,2018,7,8,Online,115.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23386,0,3,37,2018,10,13,Offline,105.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23387,0,1,68,2017,12,2,Corporate,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23388,2,1,97,2018,8,20,Online,159.3,Not_Canceled,Unknown,Unknown,Unknown,
INN23389,2,2,106,2018,4,17,Online,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN23390,0,3,10,2018,5,31,Online,111.35,Not_Canceled,Unknown,Unknown,Unknown,
INN23391,0,3,8,2017,12,29,Online,142.67,Not_Canceled,Unknown,Unknown,Unknown,
INN23392,0,3,142,2018,8,31,Online,175.65,Canceled,Unknown,Unknown,Unknown,
INN23393,0,1,25,2017,9,5,Online,105.0,Canceled,Unknown,Unknown,Unknown,
INN23394,1,2,118,2018,6,6,Offline,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23395,1,3,225,2018,10,31,Online,129.63,Canceled,Unknown,Unknown,Unknown,
INN23396,0,3,59,2018,3,31,Online,90.9,Not_Canceled,Unknown,Unknown,Unknown,
INN23397,2,2,152,2018,12,18,Online,74.8,Not_Canceled,Unknown,Unknown,Unknown,
INN23398,2,3,276,2018,5,13,Offline,61.0,Canceled,Unknown,Unknown,Unknown,
INN23399,2,1,4,2018,2,6,Online,198.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23400,0,3,37,2018,10,13,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23401,1,0,54,2018,12,5,Online,79.2,Not_Canceled,Unknown,Unknown,Unknown,
INN23402,1,1,60,2018,4,30,Online,143.1,Canceled,Unknown,Unknown,Unknown,
INN23403,0,3,159,2018,5,26,Online,198.9,Canceled,Unknown,Unknown,Unknown,
INN23404,0,3,15,2018,7,5,Online,151.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23405,1,1,1,2017,8,10,Online,114.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23406,0,2,110,2018,4,20,Online,90.95,Not_Canceled,Unknown,Unknown,Unknown,
INN23407,0,2,3,2017,11,20,Online,122.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23408,0,1,1,2018,5,11,Offline,141.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23409,4,6,33,2018,3,5,Online,64.46,Not_Canceled,Unknown,Unknown,Unknown,
INN23410,0,2,39,2017,8,14,Offline,101.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23411,0,2,0,2017,8,6,Online,81.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23412,0,2,103,2018,4,19,Offline,115.0,Canceled,Unknown,Unknown,Unknown,
INN23413,1,1,67,2018,4,9,Online,137.7,Canceled,Unknown,Unknown,Unknown,
INN23414,0,3,60,2018,6,21,Online,99.9,Not_Canceled,Unknown,Unknown,Unknown,
INN23415,0,2,64,2018,5,27,Online,140.4,Canceled,Unknown,Unknown,Unknown,
INN23416,0,1,0,2018,7,28,Online,108.11,Not_Canceled,Unknown,Unknown,Unknown,
INN23417,0,2,91,2018,12,9,Online,88.0,Canceled,Unknown,Unknown,Unknown,
INN23418,0,4,145,2018,5,3,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN23419,0,1,184,2018,10,12,Online,98.1,Canceled,Unknown,Unknown,Unknown,
INN23420,2,2,63,2018,5,20,Offline,110.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23421,1,2,124,2018,8,5,Online,143.7,Not_Canceled,Unknown,Unknown,Unknown,
INN23422,1,1,72,2018,4,23,Online,118.8,Not_Canceled,Unknown,Unknown,Unknown,
INN23423,0,3,21,2018,8,9,Online,139.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23424,0,2,188,2018,6,15,Offline,130.0,Canceled,Unknown,Unknown,Unknown,
INN23425,2,3,184,2018,9,22,Online,137.28,Canceled,Unknown,Unknown,Unknown,
INN23426,1,1,60,2018,11,14,Online,93.6,Not_Canceled,Unknown,Unknown,Unknown,
INN23427,2,2,29,2018,3,12,Offline,68.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23428,0,2,9,2018,4,7,Online,95.0,Canceled,Unknown,Unknown,Unknown,
INN23429,1,2,18,2017,10,16,Online,129.33,Not_Canceled,Unknown,Unknown,Unknown,
INN23430,1,1,60,2017,9,21,Offline,65.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23431,0,2,22,2018,11,18,Online,109.1,Not_Canceled,Unknown,Unknown,Unknown,
INN23432,0,3,6,2017,9,15,Online,108.72,Not_Canceled,Unknown,Unknown,Unknown,
INN23433,2,4,53,2018,11,13,Online,88.4,Not_Canceled,Unknown,Unknown,Unknown,
INN23434,1,2,151,2018,8,5,Offline,63.75,Not_Canceled,Unknown,Unknown,Unknown,
INN23435,1,0,0,2018,6,20,Online,101.52,Not_Canceled,Unknown,Unknown,Unknown,
INN23436,2,1,44,2018,4,23,Offline,95.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23437,1,2,18,2017,10,5,Online,107.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23438,2,2,117,2018,5,13,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN23439,0,4,0,2018,7,6,Online,147.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23440,1,2,32,2018,7,25,Online,130.5,Canceled,Unknown,Unknown,Unknown,
INN23441,1,1,1,2018,9,17,Online,155.54,Not_Canceled,Unknown,Unknown,Unknown,
INN23442,0,2,211,2018,5,20,Offline,100.0,Canceled,Unknown,Unknown,Unknown,
INN23443,0,2,5,2018,12,8,Online,111.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23444,2,5,2,2018,11,6,Offline,78.2,Not_Canceled,Unknown,Unknown,Unknown,
INN23445,0,2,74,2017,9,18,Offline,87.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23446,0,1,61,2018,9,30,Online,132.3,Canceled,Unknown,Unknown,Unknown,
INN23447,2,1,116,2018,2,28,Offline,96.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23448,1,2,206,2018,10,24,Online,112.5,Canceled,Unknown,Unknown,Unknown,
INN23449,0,4,30,2018,8,30,Online,84.55,Not_Canceled,Unknown,Unknown,Unknown,
INN23450,0,1,7,2018,6,22,Corporate,98.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23451,2,2,85,2018,7,17,Online,94.5,Canceled,Unknown,Unknown,Unknown,
INN23452,1,2,88,2018,5,2,Online,116.1,Canceled,Unknown,Unknown,Unknown,
INN23453,1,2,94,2018,8,5,Online,134.1,Canceled,Unknown,Unknown,Unknown,
INN23454,1,2,9,2018,12,16,Online,78.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23455,0,3,213,2018,6,7,Offline,130.0,Canceled,Unknown,Unknown,Unknown,
INN23456,0,2,99,2018,2,19,Corporate,80.5,Not_Canceled,Unknown,Unknown,Unknown,
INN23457,1,3,193,2018,8,18,Online,99.45,Not_Canceled,Unknown,Unknown,Unknown,
INN23458,2,4,3,2018,1,17,Online,76.3,Not_Canceled,Unknown,Unknown,Unknown,
INN23459,0,2,102,2017,10,16,Offline,80.0,Canceled,Unknown,Unknown,Unknown,
INN23460,1,1,20,2018,7,4,Corporate,84.0,Not_Canceled,Unknown,Unknown,Unknown,
INN23461,0,3,128,2018,7,7,Online,103.5,Canceled,Unknown,Unknown,Unknown,
INN23462,2,5,15,2018,12,28,Online,98.11,Not_Canceled,Unknown,Unknown,Unknown,
INN23463,0,1,8,2018,11,23,Online,94.0,Not_Canceled,Unknown,Unknown,Unknown,
